Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W68RJTB-ND","CF1/8W68RJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 68 OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","68 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W30RJTB-ND","CF1/8W30RJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 30 OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","30 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W360RJTB-ND","CF1/8W360RJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 360 OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","360 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W470RJTB-ND","CF1/8W470RJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 470 OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","470 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W300KJTB-ND","CF1/8W300KJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 300K OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","300 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","0/ -700ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W5K1JTB-ND","CF1/8W5K1JTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 5.1K OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","5.1 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W22RJTB-ND","CF1/8W22RJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 22 OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","22 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W33KJTB-ND","CF1/8W33KJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 33K OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","33 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W10RJTB-ND","CF1/8W10RJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 10 OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","10 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W22KJTB-ND","CF1/8W22KJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 22K OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","22 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W47KJTB-ND","CF1/8W47KJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 47K OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","47 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W510RJTB-ND","CF1/8W510RJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 510 OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","510 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W15RJTB-ND","CF1/8W15RJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 15 OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","15 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W75RJTB-ND","CF1/8W75RJTB","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 75 OHM 5% 1/8W AXIAL","5,000","0.01262","0","5000","Tape & Box (TB)","CF","Active","75 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2368/CF%20Series%201-5m.jpg","738-CF18JT1M50TR-ND,738-CF18JT1M50CT-ND","CF18JT1M50","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1.5M OHM 5% 1/8W AXIAL","410","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1.5 MOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/CF%20Series%2012.jpg","CF18JA12R0CT-ND,CF18JA12R0TB-ND","CF18JA12R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 12 OHM 5% 1/8W AXIAL","7,901","0.1","0","1","Cut Tape (CT),Tape & Box (TB)","CF","Active","12 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2420/CF%20Series%20820k.jpg","738-CF18JT820KTR-ND,738-CF18JT820KCT-ND","CF18JT820K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 820K OHM 5% 1/8W AXIAL","4,300","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","820 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2463/CF%20Series%20180k.jpg","CF18JA180KCT-ND,CF18JA180KTB-ND","CF18JA180K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 180K OHM 5% 1/8W AXIAL","3,213","0.1","0","1","Cut Tape (CT),Tape & Box (TB)","CF","Active","180 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2424/CF%20Series%206-2m.jpg","738-CF18JT6M20TR-ND,738-CF18JT6M20CT-ND","CF18JT6M20","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 6.2M OHM 5% 1/8W AXIAL","816","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","6.2 MOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2453/CF%20Series%208-2m.jpg","CF18JT8M20TR-ND,CF18JT8M20CT-ND","CF18JT8M20","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 8.2M OHM 5% 1/8W AXIAL","617","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","8.2 MOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2453/CF%20Series%209-1.jpg","CF18JT9R10TR-ND,CF18JT9R10CT-ND","CF18JT9R10","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 9.1 OHM 5% 1/8W AXIAL","9,221","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","9.1 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","±400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2530/CF%20Series%2013.jpg","738-CF18JT13R0TR-ND,738-CF18JT13R0CT-ND","CF18JT13R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 13 OHM 5% 1/8W AXIAL","8,675","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","13 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2479/CF%20Series%201-3m.jpg","CF18JT1M30TR-ND,CF18JT1M30CT-ND","CF18JT1M30","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1.3M OHM 5% 1/8W AXIAL","7,740","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1.3 MOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2392/CF%20Series%2068.jpg","CF18JA68R0CT-ND,CF18JA68R0TB-ND","CF18JA68R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 68 OHM 5% 1/8W AXIAL","6,054","0.1","0","1","Cut Tape (CT),Tape & Box (TB)","CF","Active","68 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2459/CF%20Series%2047.jpg","CF18JA47R0CT-ND,CF18JA47R0TB-ND","CF18JA47R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 47 OHM 5% 1/8W AXIAL","5,000","0.1","0","1","Cut Tape (CT),Tape & Box (TB)","CF","Active","47 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/CF%20Series%204-3m.jpg","738-CF18JT4M30TR-ND,738-CF18JT4M30CT-ND","CF18JT4M30","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 4.3M OHM 5% 1/8W AXIAL","4,664","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","4.3 MOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2385/CF%20Series%201-5k.jpg","CF18JA1K50CT-ND,CF18JA1K50TB-ND","CF18JA1K50","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1.5K OHM 5% 1/8W AXIAL","4,215","0.1","0","1","Cut Tape (CT),Tape & Box (TB)","CF","Active","1.5 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2420/CF%20Series%20820k.jpg","CF18JA820KCT-ND,CF18JA820KTB-ND","CF18JA820K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 820K OHM 5% 1/8W AXIAL","2,921","0.1","0","1","Cut Tape (CT),Tape & Box (TB)","CF","Active","820 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2385/CF%20Series%208-2.jpg","738-CF18JT8R20TR-ND,738-CF18JT8R20CT-ND","CF18JT8R20","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 8.2 OHM 5% 1/8W AXIAL","732","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","8.2 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","±400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2440/CF%20Series%20220.jpg","CF18JA220RCT-ND,CF18JA220RTB-ND","CF18JA220R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 220 OHM 5% 1/8W AXIAL","203","0.1","0","1","Cut Tape (CT),Tape & Box (TB)","CF","Active","220 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-rnf_rnmf.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2584/RNF18 33k.jpg","RNF18JTD33K0TR-ND,RNF18JTD33K0CT-ND","RNF18JTD33K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 33K OHM 5% 1/8W AXIAL","6,992","0.13","0","1","Tape & Reel (TR),Cut Tape (CT)","RNF","Active","33 kOhms","±5%","0.125W, 1/8W","Metal Film","Flame Retardant Coating, Safety","±100ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W150RJTTB-ND","CF1/8W150RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 150 OHM 5% 1/8W AXIAL","900","0.0274","0","100","Tape & Box (TB)","CF","Active","150 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W22KJTTB-ND","CF1/8W22KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 22K OHM 5% 1/8W AXIAL","900","0.0274","0","100","Tape & Box (TB)","CF","Active","22 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W300RJTTB-ND","CF1/8W300RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 300 OHM 5% 1/8W AXIAL","900","0.0274","0","100","Tape & Box (TB)","CF","Active","300 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W51KJTTB-ND","CF1/8W51KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 51K OHM 5% 1/8W AXIAL","900","0.0274","0","100","Tape & Box (TB)","CF","Active","51 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W680RJTTB-ND","CF1/8W680RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 680 OHM 5% 1/8W AXIAL","900","0.0274","0","100","Tape & Box (TB)","CF","Active","680 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W220KJTTB-ND","CF1/8W220KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 220K OHM 5% 1/8W AXIAL","900","0.0274","0","100","Tape & Box (TB)","CF","Active","220 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","0/ -700ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W30RJTTB-ND","CF1/8W30RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 30 OHM 5% 1/8W AXIAL","900","0.0274","0","100","Tape & Box (TB)","CF","Active","30 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W10KJTTB-ND","CF1/8W10KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 10K OHM 5% 1/8W AXIAL","900","0.0274","0","100","Tape & Box (TB)","CF","Active","10 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W3KJTTB-ND","CF1/8W3KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 3K OHM 5% 1/8W AXIAL","900","0.0274","0","100","Tape & Box (TB)","CF","Active","3 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W15RJTTB-ND","CF1/8W15RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 15 OHM 5% 1/8W AXIAL","900","0.0274","0","100","Tape & Box (TB)","CF","Active","15 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W68RJTTB-ND","CF1/8W68RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 68 OHM 5% 1/8W AXIAL","900","0.0274","0","100","Tape & Box (TB)","CF","Active","68 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W6K8JTTB-ND","CF1/8W6K8JT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 6.8K OHM 5% 1/8W AXIAL","900","0.0274","0","100","Tape & Box (TB)","CF","Active","6.8 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W47KJTTB-ND","CF1/8W47KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 47K OHM 5% 1/8W AXIAL","800","0.0274","0","100","Tape & Box (TB)","CF","Active","47 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
